Unnamed: 0,track_id,artist,album_name,track_name,popularity,explicit,danceability,energy,valence,track_genre,duration_min,is_loud,is_live,year,title,category,nominee,nominated,decade,gender,country,death,award_count,won_grammy,awards_list
85218,5jzma6gCzYtKB1DbEwFZKH,the clash,London Calling (Remastered),London Calling - Remastered,High,False,High,High,Happy,Punk,Short,False,False,2002.0,45th Annual GRAMMY Awards  (2002),Best Long Form Music Video,Westway To The World,True,2000.0,Unknown,Unknown,alive,2.0,False,MOJO Awards; Rock and Roll Hall of Fame
30928,6eXFl418w8hsxKcLgv1jwJ,jonas brothers,Diplo Presents Thomas Wesley Chapter 1: Snake Oil,Lonely (with Jonas Brothers),High,False,High,High,Neutral,Dance,Short,False,False,2019.0,62nd Annual GRAMMY Awards  (2019),Best Pop Duo/Group Performance,Sucker,True,2010.0,Unknown,Unknown,alive,2.0,False,American Music Award for New Artist of the Year; New Artist of the Year
8358,5G1sTBGbZT5o4PNRc75RKI,the black keys,El Camino,Lonely Boy,High,False,Medium,High,Happy,Blues,Short,False,False,2012.0,55th Annual GRAMMY Awards  (2012),Best Rock Performance,Lonely Boy,True,2010.0,Unknown,Unknown,alive,6.0,True,BRIT Awards; Brit Award; Brit Awards; Grammy Award al miglior album rock; Grammy Award for Best Alternative Music Album; Grammy Award for Best Rock Album
52514,6iFHTmsqmHgrSPLZ8FUuy3,george jones,Walk Through This World With Me,Lonely Street,Low,False,Medium,Low,Neutral,Blues,Short,False,False,1999.0,42nd Annual GRAMMY Awards  (1999),Best Male Country Vocal Performance,Choices,True,1990.0,male,Australia,deceased,8.0,True,Distinguished Flying Cross; Distinguished Flying Cross (Reino Unido); Distinguished Flying Cross (Storbritannien); Grammy Lifetime Achievement Award; Kennedy Pris; Keskoweth Ordyr Bath; Naitional Medal o Airts; National Medal of Arts
52426,5nLspGF3rnxWWlDhg8GSIh,ray price,For the Good Times,Lonely World,Low,False,Medium,Low,Sad,Blues,Short,False,False,2007.0,50th Annual GRAMMY Awards  (2007),Best Country Collaboration With Vocals,Lost Highway,True,2000.0,male,United States,deceased,1.0,False,North Carolina Sports Hall of Fame
52880,648fAn5N0u7NuCK5AjL2aO,george jones,George Jones - Duets From Musicor Records (Original Musicor Records Recordings),Long As We're Dreaming,Low,False,High,Low,Neutral,Blues,Short,False,False,1999.0,42nd Annual GRAMMY Awards  (1999),Best Male Country Vocal Performance,Choices,True,1990.0,male,Australia,deceased,8.0,True,Distinguished Flying Cross; Distinguished Flying Cross (Reino Unido); Distinguished Flying Cross (Storbritannien); Grammy Lifetime Achievement Award; Kennedy Pris; Keskoweth Ordyr Bath; Naitional Medal o Airts; National Medal of Arts
951,28WClWvliFajAplluwtX2J,jason mraz,YES!,Long Drive,Medium,False,Medium,Medium,Neutral,Instrumental,Average,False,False,2009.0,52nd Annual GRAMMY Awards  (2009),Best Male Pop Vocal Performance,Make It Mine,True,2000.0,male,United States,alive,1.0,False,Songwriters Hall of Fame
52522,1jy7k4URSRJeO0N2aMzj5R,hank williams,Moanin' The Blues (Expanded Edition),Long Gone Lonesome Blues,Medium,False,High,Medium,Happy,Blues,Short,False,False,2014.0,57th Annual GRAMMY Awards  (2014),Best Historical Album,"The Garden Spot Programs, 1950",True,2010.0,male,United States,deceased,3.0,True,Grammy Lifetime Achievement Award; Rock and Roll Hall of Fame; star on Hollywood Walk of Fame
52287,6wn3iitE2bZ0f4vQwY0OFD,hank williams,The Ultimate Collection,Long Gone Lonesome Blues - Single Version,Low,False,High,Medium,Happy,Blues,Short,False,False,2014.0,57th Annual GRAMMY Awards  (2014),Best Historical Album,"The Garden Spot Programs, 1950",True,2010.0,male,United States,deceased,3.0,True,Grammy Lifetime Achievement Award; Rock and Roll Hall of Fame; star on Hollywood Walk of Fame
44992,0bORa4VpL8NzyMXEI6UFGK,foo fighters,"Echoes, Silence, Patience & Grace",Long Road To Ruin,Medium,False,Medium,High,Sad,Rock,Average,True,False,2011.0,54th Annual GRAMMY Awards  (2011),Best Rock Performance,Walk,True,2010.0,Unknown,Unknown,alive,1.0,False,Rock and Roll Hall of Fame
92899,6FlMYrisBkSY2PfFTajWvB,elvis presley,Aloha from Hawaii via Satellite (Legacy Edition),"Long Tall Sally / Whole Lotta Shakin' Goin' On - Live at The Honolulu International Center, Hawaii January 14, 1973",Low,False,Medium,High,Very Happy,Rock,Short,False,False,1974.0,17th Annual GRAMMY Awards  (1974),Best Inspirational Performance (Non-Classical),How Great Thou Art,True,1970.0,male,United States,deceased,6.0,True,Grammy Award; Grammy Awards; Grammy Lifetime Achievement Award; Grammy Sariak; Rock and Roll Hall of Fame; star on Hollywood Walk of Fame
8712,4nXkbcTj3nyww1cHkw5RAP,the doobie brothers,The Captain and Me,Long Train Runnin',High,False,Medium,High,Very Happy,Blues,Short,False,False,1979.0,22nd Annual GRAMMY Awards  (1979),Record Of The Year,What A Fool Believes,True,1970.0,Unknown,Unknown,alive,1.0,False,Rock and Roll Hall of Fame
357,3IORLAm07yxo4T7B8cRET3,jason mraz,Look For The Good,Look For The Good (Single Version),Low,False,High,Medium,Happy,Instrumental,Average,False,False,2009.0,52nd Annual GRAMMY Awards  (2009),Best Male Pop Vocal Performance,Make It Mine,True,2000.0,male,United States,alive,1.0,False,Songwriters Hall of Fame
7424,6r5SFuEAArjAHQGHkqiBRn,alison krauss,Two Highways,Lord Don't Forsake Me,Low,False,Medium,Low,Neutral,Blues,Average,False,False,2011.0,54th Annual GRAMMY Awards  (2011),Best Bluegrass Album,Paper Airplane,True,2010.0,female,United States,alive,1.0,False,Americana Award for Duo/Group of the Year
113059,0xGXCPSjxkHxElgi7kC5SZ,chris tomlin,Passion: Here For You (Live),"Lord, I Need You - Live",Medium,False,Low,Medium,Very Sad,World Music,Average,False,True,2019.0,62nd Annual GRAMMY Awards  (2019),Best Contemporary Christian Music Album,Holy Roar,True,2010.0,male,United States,alive,3.0,False,Covenant Awards; Dove Award for Songwriter of the Year; GMA Dove Award for Vocalist of the Year
7573,51UU5EgCQOI6Lzwxrl3hLG,alison krauss,Every Time You Say Goodbye,Lose Again,Low,False,High,Medium,Happy,Blues,Short,False,False,2011.0,54th Annual GRAMMY Awards  (2011),Best Bluegrass Album,Paper Airplane,True,2010.0,female,United States,alive,1.0,False,Americana Award for Duo/Group of the Year
51939,1v7L65Lzy0j0vdpRjJewt1,eminem,Just Lose It,"Lose Yourself - From ""8 Mile"" Soundtrack",High,True,High,High,Very Sad,Hip-Hop,Long,True,False,2010.0,53rd Annual GRAMMY Awards  (2010),Best Rap Solo Performance,Not Afraid,True,2010.0,male,United States,alive,4.0,True,Duais an Acadaimh don amhrán nuachumtha is fearr; Grammy Award al miglior album rap; Grammy Award for Best Rap Album; Rock and Roll Hall of Fame
39253,2k07yELPvHZEqwdRzROUpc,hans zimmer,Frozen Planet II (Original Television Soundtrack),Losing Ice,Low,False,Low,Low,Very Sad,World Music,Short,False,False,2019.0,62nd Annual GRAMMY Awards  (2019),Best Score Soundtrack For Visual Media,The Lion King,True,2010.0,male,Germany,alive,10.0,True,"Goethe saria; Gold Medal of Merit in the Fine Arts; Grammy Award; Grammy Award for Best Arrangement, Instrumental and Vocals; Grammy Awards; Grammy Sariak; Saturn Award; Stephen Hawking Medal For Science Communication; Stephen Hawking Medal for Science Communication; star on Hollywood Walk of Fame"
2203,31AOj9sFz2gM0O3hMARRBx,r.e.m.,Out Of Time (25th Anniversary Edition),Losing My Religion,Very High,False,High,High,Very Happy,Rock,Average,False,False,1991.0,34th Annual GRAMMY Awards  (1991),Best Alternative Music Album,Out Of Time,True,1990.0,Unknown,Unknown,alive,2.0,False,Georgia Music Hall of Fame; Rock and Roll Hall of Fame
103155,3GZD6HmiNUhxXYf8Gch723,frank ocean,channel ORANGE,Lost,Very High,True,High,Medium,Neutral,Soul/Funk,Average,True,False,2012.0,55th Annual GRAMMY Awards  (2012),Best Urban Contemporary Album,Channel Orange,True,2010.0,male,United States,alive,3.0,True,Grammy Award al miglior album R&B progressivo; Grammy Award for Best Progressive R&B Album; Grammy Award for Best Urban Contemporary Album
31757,4191RXFPa7Ge9XkA4cWlna,billie eilish,Happier Than Ever,Lost Cause,High,True,Medium,Medium,Neutral,Electronic,Average,False,False,2019.0,62nd Annual GRAMMY Awards  (2019),Record Of The Year,Bad Guy,True,2010.0,non-binary,United States,alive,28.0,True,American Music Award a l'artista alternatiu favorit; American Music Award for Favorite Alternative Rock Artist; American Music Award for New Artist of the Year; American Music Award for beste artist innen alternativ rock; BBC 100 Bean; BBC 100 Women; BRIT Awards; Billboard Music Award for Top Billboard 200 Album; Billboard Music Award for Top New Artist; Billboard Music Award untuk Top Artis Wanita; Billboard Music Award untuk Top Billboard 200 Album; Brit Award; Brit Awards; Duais an Acadaimh don amhrán nuachumtha is fearr; Grammy Award for Album of the Year; Grammy Award for Best New Artist; Grammy Award for Best Pop Vocal Album; Grammy Award for Best Song Written for Visual Media; Grammy Award for Record of the Year; Grammy Award for Song of the Year; Grammy Award for beste nye artist; Grammy al millor nou artista; Gwobr Time 100; New Artist of the Year; Teen Choice Award for Choice Music för genombrottsartist; Teen Choice Award for Choice Music för kvinnlig artist; Teen Choice Award for Choice Music – Breakout Artist; Teen Choice Award untuk Choice Music – Artis Wanita
52074,5aQiUyw3InuJO0VVy6Qfbq,hank williams,The Complete Hank Williams,Lost On The River,Low,False,Medium,Medium,Happy,Blues,Short,False,False,2014.0,57th Annual GRAMMY Awards  (2014),Best Historical Album,"The Garden Spot Programs, 1950",True,2010.0,male,United States,deceased,3.0,True,Grammy Lifetime Achievement Award; Rock and Roll Hall of Fame; star on Hollywood Walk of Fame
52633,5wEBzTgCAors0Wx5X0HuER,hank williams,The Complete Hank Williams,Lost On The River - Edit,Low,False,Medium,Low,Sad,Blues,Short,False,False,2014.0,57th Annual GRAMMY Awards  (2014),Best Historical Album,"The Garden Spot Programs, 1950",True,2010.0,male,United States,deceased,3.0,True,Grammy Lifetime Achievement Award; Rock and Roll Hall of Fame; star on Hollywood Walk of Fame
39551,1njhygLOG5xCfVwNPktfgW,hans zimmer,Rush (Original Motion Picture Soundtrack),Lost but Won,Medium,False,Medium,Medium,Very Sad,World Music,Long,False,False,2019.0,62nd Annual GRAMMY Awards  (2019),Best Score Soundtrack For Visual Media,The Lion King,True,2010.0,male,Germany,alive,10.0,True,"Goethe saria; Gold Medal of Merit in the Fine Arts; Grammy Award; Grammy Award for Best Arrangement, Instrumental and Vocals; Grammy Awards; Grammy Sariak; Saturn Award; Stephen Hawking Medal For Science Communication; Stephen Hawking Medal for Science Communication; star on Hollywood Walk of Fame"
84181,4Ev1LZ4uzjnSvDHpgdyBZK,pink floyd,The Division Bell,Lost for Words,Medium,True,Medium,Medium,Sad,Rock,Long,False,False,1994.0,37th Annual GRAMMY Awards  (1994),Best Rock Instrumental Performance,Marooned,True,1990.0,Unknown,Unknown,alive,3.0,True,Grammy Hall of Fame; Grammy Hall of Fame Award; Rock and Roll Hall of Fame
17000,2vXKRlJBXyOcvZYTdNeckS,the weeknd,Hyperion,Lost in the Fire (feat. The Weeknd),Very High,True,High,Medium,Very Sad,Dance,Short,False,False,2017.0,60th Annual GRAMMY Awards  (2017),Best Urban Contemporary Album,Starboy,True,2010.0,male,Canada,alive,15.0,True,American Music Award; American Music Awards; BET Centric Award; Billboard Music Award; Billboard Music Awards; Canada's Walk of Fame; Grammy Award al miglior album R&B progressivo; Grammy Award for Best Progressive R&B Album; Grammy Award for Best Urban Contemporary Album; Juno Award for Artist of the Year; Juno Award for Breakthrough Artist of the Year; Juno Award for R&B/Soul Recording of the Year; Juno Award/Artist of the Year; Juno Award/Breakthrough Artist of the Year; Juno Award/R&B/Soul Recording of the Year
26510,1ffNJA7ktrzF5Ery0deakl,randy newman,"Songbook, Volume I",Louisiana 1927,Low,False,Medium,Low,Very Sad,Film/Show Music,Short,False,False,2017.0,60th Annual GRAMMY Awards  (2017),"Best Arrangement, Instruments and Vocals",Putin,True,2010.0,male,United States,alive,5.0,False,Gwobr Emmy 'Primetime'; Primetime Emmy Award; Primetime Emmy Awards; Rock and Roll Hall of Fame; star on Hollywood Walk of Fame
44278,1o5jmMhhk2UZ9YP1X5fXfj,nirvana,Nevermind (Remastered),Lounge Act,Medium,True,Medium,High,Neutral,Rock,Short,False,False,1995.0,38th Annual GRAMMY Awards  (1995),Best Alternative Music Performance,MTV Unplugged In New York,True,1990.0,Unknown,Unknown,alive,4.0,True,BRIT Award for International Breakthrough Act; BRIT Awards/International Breakthrough Act; Grammy Award for Best Alternative Music Album; Rock and Roll Hall of Fame
52217,3QHq6vCgBovPBQuuRGfNB0,george jones,Golden Hits (Original Musicor Records Recordings),Love Bug,Low,False,High,Medium,Very Happy,Blues,Short,False,False,1999.0,42nd Annual GRAMMY Awards  (1999),Best Male Country Vocal Performance,Choices,True,1990.0,male,Australia,deceased,8.0,True,Distinguished Flying Cross; Distinguished Flying Cross (Reino Unido); Distinguished Flying Cross (Storbritannien); Grammy Lifetime Achievement Award; Kennedy Pris; Keskoweth Ordyr Bath; Naitional Medal o Airts; National Medal of Arts
44224,5muVpPu8Fj9fXfDbbqDdrZ,nirvana,Bleach,Love Buzz,High,False,Medium,High,Happy,Rock,Average,False,False,1995.0,38th Annual GRAMMY Awards  (1995),Best Alternative Music Performance,MTV Unplugged In New York,True,1990.0,Unknown,Unknown,alive,4.0,True,BRIT Award for International Breakthrough Act; BRIT Awards/International Breakthrough Act; Grammy Award for Best Alternative Music Album; Rock and Roll Hall of Fame
82380,4FJgUAD56nOwhbEuzjChn6,elvis costello,Get Happy,Love For Tender,Low,False,High,High,Happy,Pop,Very Short,False,False,2019.0,62nd Annual GRAMMY Awards  (2019),Best Traditional Pop Vocal Album,Look Now,True,2010.0,male,United Kingdom,alive,4.0,False,Americana Lifetime Achievement Award for Songwriting; Oifigeach Ord Impireacht na Breataine; Oifigear Òrd Impireachd Bhreatainn; Rock and Roll Hall of Fame
76200,34btMnuONjpqdibkFGvFz5,andrea bocelli,Love In Portofino,Love In Portofino,Medium,False,Medium,Medium,Sad,Classical,Short,False,False,2019.0,62nd Annual GRAMMY Awards  (2019),Best Traditional Pop Vocal Album,Sì,True,2010.0,male,Italy,alive,3.0,False,ECHO Awards; Echo Pop for årets hit; star on Hollywood Walk of Fame
11000,0DuWDLjriRPjDRoPgaCslY,adele,25,Love In The Dark,High,False,Medium,Medium,Very Sad,Pop,Average,False,False,2016.0,59th Annual GRAMMY Awards  (2016),Record Of The Year,Hello,True,2010.0,female,United Kingdom,alive,15.0,True,Ball d'Ord Impireacht na Breataine; Ball Òrd Impireachd Bhreatainn; Broadcast Film Critics Association Award for Best Song; Broadcast Film Critics Association Award for bedste sang; Critics’ Choice Movie Award/Bestes Lied; Duais an Acadaimh don amhrán nuachumtha is fearr; Grammy Award for Album of the Year; Grammy Award for Best New Artist; Grammy Award for Best Pop Vocal Album; Grammy Award for Best Song Written for Visual Media; Grammy Award for Record of the Year; Grammy Award for Song of the Year; Grammy Award for beste nye artist; Grammy al millor nou artista; Gwobr Time 100
11210,2j3GxEsbNYNeEzz86wDY4J,adele,30,Love Is A Game,High,False,Low,Medium,Sad,Pop,Long,False,False,2016.0,59th Annual GRAMMY Awards  (2016),Record Of The Year,Hello,True,2010.0,female,United Kingdom,alive,15.0,True,Ball d'Ord Impireacht na Breataine; Ball Òrd Impireachd Bhreatainn; Broadcast Film Critics Association Award for Best Song; Broadcast Film Critics Association Award for bedste sang; Critics’ Choice Movie Award/Bestes Lied; Duais an Acadaimh don amhrán nuachumtha is fearr; Grammy Award for Album of the Year; Grammy Award for Best New Artist; Grammy Award for Best Pop Vocal Album; Grammy Award for Best Song Written for Visual Media; Grammy Award for Record of the Year; Grammy Award for Song of the Year; Grammy Award for beste nye artist; Grammy al millor nou artista; Gwobr Time 100
11367,3uliGwmB52ZA7brgpZMzyH,amy winehouse,Back To Black (Deluxe Edition),Love Is A Losing Game,High,False,Medium,Low,Neutral,Pop,Short,False,False,2015.0,58th Annual GRAMMY Awards  (2015),Best Music Film,Amy,True,2010.0,female,United Kingdom,deceased,3.0,True,Grammy Award for Best New Artist; Grammy Award for beste nye artist; Grammy al millor nou artista
8669,1kBM7AURqQTIXFePNVpEwP,jack white,Sixteen Saltines,Love Is Blindness,Medium,False,Low,High,Neutral,Blues,Short,False,False,2014.0,57th Annual GRAMMY Awards  (2014),Best Rock Performance,Lazaretto,True,2010.0,male,United States,deceased,3.0,False,Pulitzer Prize for National Reporting; Victoriakorset; star on Hollywood Walk of Fame
107531,5Arj4zfiBuwd61q9TJ7NSa,annie lennox,Greatest Hits,Love Is a Stranger,Low,False,High,Medium,Neutral,Pop,Average,False,False,2004.0,47th Annual GRAMMY Awards  (2004),"Best Song Written For A Motion Picture, Television Or Other Visual Media",Into The West (From The Lord Of The Rings - The Return Of The King),True,2000.0,female,United Kingdom,alive,3.0,False,Duais an Acadaimh don amhrán nuachumtha is fearr; Oifigeach Ord Impireacht na Breataine; Oifigear Òrd Impireachd Bhreatainn
107989,7kmYuFYVsk3UCIw5wuE6B1,annie lennox,Ultimate Collection,Love Is a Stranger - Remastered Version,Low,False,High,Medium,Neutral,Pop,Average,False,False,2004.0,47th Annual GRAMMY Awards  (2004),"Best Song Written For A Motion Picture, Television Or Other Visual Media",Into The West (From The Lord Of The Rings - The Return Of The King),True,2000.0,female,United Kingdom,alive,3.0,False,Duais an Acadaimh don amhrán nuachumtha is fearr; Oifigeach Ord Impireacht na Breataine; Oifigear Òrd Impireachd Bhreatainn
92550,2DQ5r0crvortwaNRYcninK,elvis presley,Elvis,Love Me,Medium,False,Medium,Low,Very Sad,Rock,Short,False,False,1974.0,17th Annual GRAMMY Awards  (1974),Best Inspirational Performance (Non-Classical),How Great Thou Art,True,1970.0,male,United States,deceased,6.0,True,Grammy Award; Grammy Awards; Grammy Lifetime Achievement Award; Grammy Sariak; Rock and Roll Hall of Fame; star on Hollywood Walk of Fame
11823,4aX3n1Pn6jiCbvqBL8eqyP,the beatles,1 (Remastered),Love Me Do - Mono / Remastered,Medium,False,Medium,High,Happy,Pop,Short,True,False,2016.0,59th Annual GRAMMY Awards  (2016),Best Music Film,The Beatles: Eight Days A Week The Touring Years,True,2010.0,Unknown,Unknown,alive,12.0,True,Gradam Iontaobhaithe Grammy; Grammy Award for Album of the Year; Grammy Award for Best New Artist; Grammy Award for Best Pop Vocal Album; Grammy Award for beste nye artist; Grammy Lifetime Achievement Award; Grammy Trustees Award; Grammy al millor nou artista; Hollywood Walk of Fame; Rock and Roll Hall of Fame; Walk of Fame; star on Hollywood Walk of Fame
11232,3VbGCXWRiouAq8VyMYN2MI,the beatles,Please Please Me (Remastered),Love Me Do - Remastered 2009,High,False,Medium,High,Happy,Pop,Short,False,False,2016.0,59th Annual GRAMMY Awards  (2016),Best Music Film,The Beatles: Eight Days A Week The Touring Years,True,2010.0,Unknown,Unknown,alive,12.0,True,Gradam Iontaobhaithe Grammy; Grammy Award for Album of the Year; Grammy Award for Best New Artist; Grammy Award for Best Pop Vocal Album; Grammy Award for beste nye artist; Grammy Lifetime Achievement Award; Grammy Trustees Award; Grammy al millor nou artista; Hollywood Walk of Fame; Rock and Roll Hall of Fame; Walk of Fame; star on Hollywood Walk of Fame
20900,5J4ZkQpzMUFojo1CtAZYpn,ariana grande,My Everything (Deluxe),Love Me Harder,High,False,Medium,High,Sad,Dance,Average,True,False,2019.0,62nd Annual GRAMMY Awards  (2019),Record Of The Year,7 rings,True,2010.0,female,United States,alive,15.0,True,American Music Award ao artista do ano; American Music Award for Artist of the Year; American Music Award for New Artist of the Year; American Music Award артисту года; American Music Award տարվա դերասանին; Artist of the Year; Billboard Music Award; Billboard Music Awards; Grammy Award; Grammy Awards; Grammy Sariak; Kids' Choice Awards; Kids’ Choice Awards; New Artist of the Year; honorary citizen of Manchester
20900,5J4ZkQpzMUFojo1CtAZYpn,the weeknd,My Everything (Deluxe),Love Me Harder,High,False,Medium,High,Sad,Dance,Average,True,False,2017.0,60th Annual GRAMMY Awards  (2017),Best Urban Contemporary Album,Starboy,True,2010.0,male,Canada,alive,15.0,True,American Music Award; American Music Awards; BET Centric Award; Billboard Music Award; Billboard Music Awards; Canada's Walk of Fame; Grammy Award al miglior album R&B progressivo; Grammy Award for Best Progressive R&B Album; Grammy Award for Best Urban Contemporary Album; Juno Award for Artist of the Year; Juno Award for Breakthrough Artist of the Year; Juno Award for R&B/Soul Recording of the Year; Juno Award/Artist of the Year; Juno Award/Breakthrough Artist of the Year; Juno Award/R&B/Soul Recording of the Year
20127,4gVEvqKXRFe2WarhQxMzjP,sam smith,LUGNA LÅTAR,Love Me More,Low,False,High,Medium,Neutral,Dance,Short,False,False,2014.0,57th Annual GRAMMY Awards  (2014),Record Of The Year,Stay With Me (Darkchild Version),True,2010.0,non-binary,United Kingdom,alive,9.0,True,BET Award for Best New Artist; Duais an Acadaimh don amhrán nuachumtha is fearr; Grammy Award for Best New Artist; Grammy Award for Best Pop Vocal Album; Grammy Award for Record of the Year; Grammy Award for Song of the Year; Grammy Award for beste nye artist; Grammy al millor nou artista; MOBO Awards
103607,6nxQdXa1uAL0rY72wPZu89,john legend,DARKNESS AND LIGHT,Love Me Now,High,False,Medium,High,Happy,Soul/Funk,Average,True,False,2019.0,62nd Annual GRAMMY Awards  (2019),Best Traditional Pop Vocal Album,A Legendary Christmas,True,2010.0,male,United States,alive,4.0,True,Duais an Acadaimh don amhrán nuachumtha is fearr; Grammy Award for Best New Artist; Grammy Award for beste nye artist; Grammy al millor nou artista
90205,7iBBcw61QVJxI3NDzlpX2E,elvis presley,Elvis 30 #1 Hits,Love Me Tender,Medium,False,Medium,Low,Sad,Rock,Short,False,False,1974.0,17th Annual GRAMMY Awards  (1974),Best Inspirational Performance (Non-Classical),How Great Thou Art,True,1970.0,male,United States,deceased,6.0,True,Grammy Award; Grammy Awards; Grammy Lifetime Achievement Award; Grammy Sariak; Rock and Roll Hall of Fame; star on Hollywood Walk of Fame
92801,4GAhAw0RCzNVP976NRMOqO,elvis presley,Elvis' Golden Records,"Love Me Tender - From the 20th Century-Fox CinemaScope Production, ""Love Me Tender""",Medium,False,Medium,Low,Sad,Rock,Short,False,False,1974.0,17th Annual GRAMMY Awards  (1974),Best Inspirational Performance (Non-Classical),How Great Thou Art,True,1970.0,male,United States,deceased,6.0,True,Grammy Award; Grammy Awards; Grammy Lifetime Achievement Award; Grammy Sariak; Rock and Roll Hall of Fame; star on Hollywood Walk of Fame
103978,0S5EEpFAHcT7cm5XOASc29,michael jackson,XSCAPE,Love Never Felt So Good,High,False,High,High,Neutral,Soul/Funk,Average,False,False,1995.0,38th Annual GRAMMY Awards  (1995),"Best Music Video, Short Form",Scream,True,1990.0,male,United States,deceased,11.0,True,American Choreography Awards; Grammy Award for Album of the Year; Grammy Award for Best Album for Children; Grammy Award for Best Music Film; Grammy Award for Best R&B Song; Grammy Award for Record of the Year; Grammy Award for Song of the Year; Grammy Lifetime Achievement Award; Medal of the City of Paris; Rock and Roll Hall of Fame; star on Hollywood Walk of Fame
25209,4GhtDORJiSRYxj6M1bv0vX,billy ocean,Billy Ocean (Expanded Edition),Love Really Hurts Without You,High,False,Medium,High,Very Happy,Disco,Short,True,False,1984.0,27th Annual GRAMMY Awards  (1984),"Best R&B Vocal Performance, Male",Caribbean Queen (No More Love On The Run),True,1980.0,male,Trinidad and Tobago,alive,2.0,False,Ball d'Ord Impireacht na Breataine; Ball Òrd Impireachd Bhreatainn
261,4Bo6FwC7Oe9zywSZc6q7hO,jason mraz,YES!,Love Someone,Medium,False,Medium,Medium,Very Sad,Instrumental,Average,False,False,2009.0,52nd Annual GRAMMY Awards  (2009),Best Male Pop Vocal Performance,Make It Mine,True,2000.0,male,United States,alive,1.0,False,Songwriters Hall of Fame
81911,1D4PL9B8gOg78jiHg3FvBb,taylor swift,Fearless (Big Machine Radio Release Special),Love Story,High,False,High,High,Sad,Pop,Average,True,False,2019.0,62nd Annual GRAMMY Awards  (2019),Song Of The Year,Lover,True,2010.0,female,United States,alive,25.0,True,American Music Award al millor artista adult contemporani; American Music Award al millor àlbum country; American Music Award al millor àlbum pop-rock; American Music Award ao artista do ano; American Music Award for Artist of the Year; American Music Award for Favorite Country Album; American Music Award for Favorite Pop/Rock Album; American Music Award for Tour of the Year; American Music Award för bästa adult contemporary-artist; American Music Award för countryalbum; American Music Award för årets turné; American Music Award артисту года; American Music Award տարվա դերասանին; Artist of the Year; Country Music Association Award for International Achievement; Favorite Adult Contemporary Artist; Favorite Adult Contemporary New Artiste; Favorite Country Album; Grammy Award al miglior album country; Grammy Award for Album of the Year; Grammy Award for Best Country Album; Grammy Award for Best Country Song; Grammy Award for Best Pop Vocal Album; Grammy Award for Best Song Written for Visual Media; Grammy for Bedste countryalbum
26769,2h9uCNUYH0mJkeEwQChtT8,randy newman,Randy Newman,Love Story (You and Me),Low,False,Low,Low,Very Sad,Film/Show Music,Short,False,False,2017.0,60th Annual GRAMMY Awards  (2017),"Best Arrangement, Instruments and Vocals",Putin,True,2010.0,male,United States,alive,5.0,False,Gwobr Emmy 'Primetime'; Primetime Emmy Award; Primetime Emmy Awards; Rock and Roll Hall of Fame; star on Hollywood Walk of Fame
51401,15JINEqzVMv3SvJTAXAKED,eminem,Recovery,Love The Way You Lie,Very High,True,High,High,Happy,Hip-Hop,Average,False,False,2010.0,53rd Annual GRAMMY Awards  (2010),Best Rap Solo Performance,Not Afraid,True,2010.0,male,United States,alive,4.0,True,Duais an Acadaimh don amhrán nuachumtha is fearr; Grammy Award al miglior album rap; Grammy Award for Best Rap Album; Rock and Roll Hall of Fame
52556,1AB6kNlJtiqrWG0pGqU2JG,loretta lynn,Mr. And Mrs. Used To Be,Love Was Right Here All The Time,Low,False,High,Medium,Happy,Blues,Short,False,False,2004.0,47th Annual GRAMMY Awards  (2004),Best Country Collaboration With Vocals,Portland Oregon,True,2000.0,female,United States,deceased,15.0,True,American Music Award al mèrit; American Music Award for Favorite Country Band/Duo/Group; American Music Award för bästa countryband/-duo/-grupp; American Music Award of Merit; American Music Award за заслуги; Americana Award for Artist of the Year; Americana Lifetime Achievement Award for Songwriting; Favorite Country Band/Duo/Group; Grammy Award al miglior album country; Grammy Award for Best Country Album; Grammy Lifetime Achievement Award; Grammy for Bedste countryalbum; Kennedy Pris; Kentucky Women Remembered; star on Hollywood Walk of Fame
19605,7bJSiwLFnhoO7g83bWkCtA,eagles,Hell Freezes Over (Remaster 2018),Love Will Keep Us Alive,High,False,High,Medium,Sad,Country,Average,False,False,2008.0,51st Annual GRAMMY Awards  (2008),Best Pop Instrumental Performance,I Dreamed There Was No War,True,2000.0,Unknown,Unknown,alive,1.0,False,Rock and Roll Hall of Fame
11927,4RdJFhfLQcezwN5LsXl4qP,the beatles,Revolver (Remastered),Love You To - Remastered 2009,Medium,False,Medium,Medium,Happy,Pop,Short,False,False,2016.0,59th Annual GRAMMY Awards  (2016),Best Music Film,The Beatles: Eight Days A Week The Touring Years,True,2010.0,Unknown,Unknown,alive,12.0,True,Gradam Iontaobhaithe Grammy; Grammy Award for Album of the Year; Grammy Award for Best New Artist; Grammy Award for Best Pop Vocal Album; Grammy Award for beste nye artist; Grammy Lifetime Achievement Award; Grammy Trustees Award; Grammy al millor nou artista; Hollywood Walk of Fame; Rock and Roll Hall of Fame; Walk of Fame; star on Hollywood Walk of Fame
75955,4ZL2de4OCUi4GwkTjT7feB,omar akram,Daytime Dreamer,Love of My Heart,Medium,False,Medium,Medium,Sad,Instrumental,Average,False,False,2012.0,55th Annual GRAMMY Awards  (2012),Best New Age Album,Echoes Of Love,True,2010.0,male,United States,alive,3.0,True,"Grammy Award al migliore album new age; Grammy Award for Best New Age Album; Grammy Award for Best New Age, Ambient or Chant Album"
